parse metadata,infra.grpc.invoker,get metadata from header,parseDataReportFlag ok,DeleteFieldValues <:REQ:>,<:staticStrategies:>,rego exec input:<:MAP:>,computeDeptMembersObjectIDs end,computeOwnObjectIDs end,build <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,<:REQ:>,AuthListByName <:<:ChineseInfo:>:>,no need or no have tags [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,getDept success,getBackupEmp success,Depts only have yunzhanghu,no need or no have tags,getPermTagsAndValues <:*:>,curpkg+name: code.yunzhanghu.com/be/yid/server/grpc/v1/CheckDelay [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,build <:*:>,build <:*:> <:*:> [trace.id=<:SEQ:> <:transactionID:> <:spanID:>,ClientEnvHandler is <:*:>,<:GIN:>,Response=<:MAP:>,message,superiorAndDeputy empty,approve callback start,svc.ApproveCallback failed,approve status error,loaded policy count:<:NUM:>,<:list modules:>,loadRegoMySQLInterval success,GetSupervisorPosition success,timestamp,unknown
10193,10195,10195,10195,4029,48,299,48,48,259,4029,40,48,234,234,234,48,48,48,299,40,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 15:00:00,0
10249,10247,10247,10247,4051,48,296,48,48,264,4051,32,48,237,237,237,48,48,48,296,32,29,29,4,3,0,3,3,2,2,2,2,0,2023-11-28 15:02:00,5
9962,9964,9964,9964,3930,48,301,48,48,260,3930,41,48,237,237,232,48,48,48,301,41,28,28,4,4,2,4,4,4,2,2,2,3,2023-11-28 15:04:00,1
10294,10289,10289,10289,4070,60,400,50,50,264,4072,136,50,237,237,237,50,48,48,400,136,29,29,4,3,0,3,3,3,2,2,2,0,2023-11-28 15:06:00,7
8555,8559,8559,8559,3372,43,260,43,43,225,3372,35,43,203,203,199,43,43,43,260,35,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-28 15:08:00,0
10286,10287,10287,10287,4064,48,293,48,48,262,4064,31,48,239,239,238,48,48,48,293,31,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-28 15:10:00,0
9882,9881,9881,9881,3887,47,307,47,47,258,3887,49,47,231,231,228,47,47,47,307,49,29,29,5,5,2,5,5,5,2,2,2,1,2023-11-28 15:12:00,0
10298,10299,10299,10299,4067,48,299,48,48,262,4067,37,48,238,238,238,48,48,48,299,37,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 15:14:00,0
10277,10277,10277,10277,4058,48,312,48,48,263,4058,49,48,237,237,236,48,48,48,312,49,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-28 15:16:00,0
8727,8725,8725,8725,3431,45,268,45,45,232,3431,36,45,207,207,205,45,45,45,268,36,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-28 15:18:00,0
10317,10324,10319,10319,4079,46,298,46,46,262,4079,36,46,243,243,238,46,46,46,298,36,26,26,2,2,4,2,2,2,2,2,2,1,2023-11-28 15:20:00,6
10280,10287,10280,10280,4061,48,293,48,48,261,4061,32,48,241,241,236,48,48,48,293,32,27,27,3,3,4,3,3,2,2,2,2,1,2023-11-28 15:22:00,13
10196,10198,10196,10196,4027,48,300,48,48,262,4027,38,48,234,234,234,48,48,48,300,38,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-28 15:24:00,5
10333,10334,10330,10330,4085,48,306,48,48,263,4085,43,48,240,240,238,48,48,48,306,43,27,27,3,3,2,3,3,2,2,2,2,0,2023-11-28 15:26:00,4
10226,10229,10229,10229,4040,46,297,46,46,260,4040,37,46,238,238,235,46,46,46,297,37,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-28 15:28:00,0
10309,10308,10308,10308,4074,48,301,48,48,264,4074,37,48,242,242,238,48,48,48,301,37,28,28,3,2,1,2,2,2,2,2,2,3,2023-11-28 15:30:00,3
10175,10177,10175,10175,4017,48,305,48,48,261,4017,44,48,235,235,234,48,48,48,305,44,29,29,5,5,0,5,5,5,2,2,2,1,2023-11-28 15:32:00,3
10300,10299,10299,10299,4076,48,298,48,48,261,4076,37,48,238,238,238,48,48,48,298,37,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 15:34:00,0
10298,10300,10300,10300,4072,54,302,49,49,263,4073,39,49,240,240,237,49,48,48,302,39,27,27,3,3,2,3,3,2,2,2,2,1,2023-11-28 15:36:00,2
10322,10321,10321,10321,4076,48,314,48,48,264,4076,50,48,237,237,237,48,48,48,314,50,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-28 15:38:00,0
10022,10020,10020,10020,3955,48,302,48,48,257,3955,45,48,237,237,232,48,48,48,302,45,26,26,2,2,4,2,2,2,2,2,2,1,2023-11-28 15:40:00,0
10303,10306,10306,10306,4065,48,311,48,48,260,4065,51,48,240,240,237,48,48,48,311,51,26,26,2,2,0,2,2,2,2,2,2,3,2023-11-28 15:42:00,0
10322,10325,10322,10322,4075,48,301,48,48,262,4075,39,48,239,239,238,48,48,48,301,39,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 15:44:00,6
10327,10326,10326,10326,4083,48,301,48,48,265,4083,36,48,240,240,236,48,48,48,301,36,29,29,5,5,4,5,5,4,2,2,2,0,2023-11-28 15:46:00,1
10307,10307,10307,10307,4075,47,287,47,47,262,4075,25,47,240,240,239,47,47,47,287,25,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 15:48:00,0
9993,9993,9993,9993,3926,48,294,48,48,256,3926,38,48,236,236,234,48,48,48,294,38,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 15:50:00,0
10329,10327,10327,10327,4086,47,301,47,47,264,4086,37,47,239,239,236,47,47,47,301,37,28,28,4,4,1,4,4,4,2,2,2,2,2023-11-28 15:52:00,0
9780,9783,9783,9783,3856,46,291,46,46,253,3856,38,46,230,230,227,46,46,46,291,38,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-28 15:54:00,1
8847,8847,8847,8847,3458,47,264,47,47,234,3458,30,47,211,211,210,47,47,47,264,30,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 15:56:00,0
10304,10304,10304,10304,4072,48,287,48,48,262,4072,25,48,238,238,236,48,48,48,287,25,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 15:58:00,0
10334,10332,10332,10332,4083,48,300,48,48,264,4083,36,48,240,240,238,48,48,48,300,36,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-28 16:00:00,0
9703,9704,9704,9704,3824,45,279,45,45,248,3824,31,45,229,229,225,45,45,45,279,31,26,26,2,2,3,2,2,2,2,2,2,1,2023-11-28 16:02:00,1
10313,10315,10313,10313,4078,48,292,48,48,263,4078,29,48,236,236,236,48,48,48,292,29,27,27,3,3,0,3,3,2,2,2,2,0,2023-11-28 16:04:00,2
10274,10277,10273,10273,4057,48,287,48,48,262,4057,25,48,242,242,238,48,48,48,287,25,28,28,4,4,3,4,4,4,2,2,2,1,2023-11-28 16:06:00,4
10322,10322,10322,10322,4081,48,297,48,48,262,4081,35,48,237,237,236,48,48,48,297,35,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 16:08:00,0
10315,10319,10317,10317,4070,48,298,48,48,262,4070,36,48,239,239,238,48,48,48,298,36,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 16:10:00,0
10205,10210,10203,10203,4018,48,311,48,48,262,4018,49,48,237,237,236,48,48,48,311,49,29,29,5,5,1,5,5,4,2,2,2,0,2023-11-28 16:12:00,9
10336,10338,10338,10338,4078,48,315,48,48,262,4078,53,48,241,241,238,48,48,48,315,53,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-28 16:14:00,7
10309,10309,10309,10309,4066,48,352,48,48,263,4066,89,48,238,238,236,48,48,48,352,38,27,27,3,3,2,2,2,2,2,2,2,0,2023-11-28 16:16:00,52
9436,9436,9434,9434,3701,47,283,47,47,242,3701,41,47,222,222,220,47,47,47,283,41,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 16:18:00,0
10319,10325,10321,10321,4068,48,306,48,48,265,4068,41,48,239,239,236,48,48,48,306,41,29,29,5,5,2,5,5,4,2,2,2,1,2023-11-28 16:20:00,1
9652,9651,9651,9651,3800,44,289,44,44,250,3800,39,44,227,227,225,44,44,44,289,39,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 16:22:00,4
10337,10338,10338,10338,4087,48,297,48,48,260,4087,37,48,240,240,238,48,48,48,297,37,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 16:24:00,0
10322,10323,10321,10321,4076,48,304,48,48,264,4076,40,48,239,239,236,48,48,48,304,40,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-28 16:26:00,0
10344,10344,10344,10344,4079,48,313,48,48,262,4079,51,48,241,241,238,48,48,48,313,51,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-28 16:28:00,10
10266,10267,10267,10267,4047,48,311,48,48,263,4047,48,48,240,240,236,48,48,48,311,48,27,27,3,3,2,3,3,2,2,2,2,2,2023-11-28 16:30:00,1
10337,10336,10336,10336,4076,48,319,48,48,262,4076,57,48,240,240,238,48,48,48,319,57,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 16:32:00,15
10293,10293,10293,10293,4063,48,304,48,48,262,4063,42,48,238,238,236,48,48,48,304,42,28,28,3,2,1,2,2,2,2,2,2,1,2023-11-28 16:34:00,4
9937,9937,9937,9937,3898,48,306,48,48,255,3898,51,48,234,234,233,48,48,48,306,51,24,24,0,0,1,0,0,0,2,2,2,0,2023-11-28 16:36:00,10
10316,10315,10315,10315,4070,48,305,48,48,260,4070,45,48,239,239,236,48,48,48,305,45,24,24,0,0,3,0,0,0,2,2,2,0,2023-11-28 16:38:00,0
10335,10338,10336,10336,4063,48,331,48,48,262,4063,69,48,241,241,238,48,48,48,331,69,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 16:40:00,0
10195,10196,10196,10196,4023,48,310,48,48,263,4023,47,48,235,235,234,48,48,48,310,47,31,31,6,5,1,5,5,5,2,2,2,0,2023-11-28 16:42:00,3
10330,10330,10328,10328,4077,48,315,48,48,262,4077,53,48,238,238,237,48,48,48,315,53,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 16:44:00,18
10293,10294,10294,10294,4062,48,299,48,48,262,4062,37,48,240,240,236,48,48,48,299,37,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-28 16:46:00,2
10181,10180,10180,10180,4018,48,291,48,48,262,4018,29,48,239,239,235,48,48,48,291,29,29,29,5,5,2,5,5,5,2,2,2,2,2023-11-28 16:48:00,0
10320,10319,10319,10319,4073,48,308,48,48,262,4073,46,48,240,240,238,48,48,48,308,46,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 16:50:00,0
10301,10300,10300,10300,4066,48,297,48,48,262,4066,35,48,238,238,237,48,48,48,297,35,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 16:52:00,10
10102,10103,10103,10103,3988,44,297,44,44,261,3988,36,44,235,235,234,44,44,44,297,36,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-28 16:54:00,8
10338,10341,10341,10341,4084,48,303,48,48,262,4084,41,48,239,239,238,48,48,48,303,41,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 16:56:00,8
10324,10326,10324,10324,4082,48,298,48,48,261,4082,37,48,237,237,236,48,48,48,298,37,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-28 16:58:00,3
9402,9402,9402,9402,3710,48,270,48,48,244,3710,26,48,220,220,218,48,48,48,270,26,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 17:00:00,4
10299,10298,10298,10298,4064,48,303,48,48,264,4064,39,48,236,236,236,48,48,48,303,39,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-28 17:02:00,1
10316,10316,10316,10316,4070,48,300,48,48,262,4070,38,48,239,239,238,48,48,48,300,38,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-28 17:04:00,0
10091,10092,10092,10092,3971,48,305,48,48,257,3971,48,48,236,236,234,48,48,48,305,48,27,27,3,3,2,3,3,3,2,2,2,0,2023-11-28 17:06:00,0
10234,10233,10233,10233,4042,44,296,44,44,262,4042,34,44,238,238,235,44,44,44,296,34,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-28 17:08:00,0
10123,10124,10124,10124,3992,48,300,48,48,257,3992,43,48,241,241,236,48,48,48,300,43,26,26,2,2,5,2,2,2,2,2,2,0,2023-11-28 17:10:00,0
10322,10322,10322,10322,4076,48,301,48,48,262,4076,39,48,238,238,236,48,48,48,301,39,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 17:12:00,0
10332,10335,10331,10331,4076,48,306,48,48,263,4076,43,48,240,240,239,48,48,48,306,43,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-28 17:14:00,1
9784,9783,9783,9783,3855,48,295,48,48,254,3855,41,48,227,227,226,48,48,48,295,41,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-28 17:16:00,0
10334,10335,10335,10335,4076,48,309,48,48,262,4076,47,48,239,239,238,48,48,48,309,47,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 17:18:00,0
10309,10309,10309,10309,4067,48,301,48,48,260,4067,41,48,238,238,236,48,48,48,301,41,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 17:20:00,0
7948,7948,7948,7948,3115,45,257,45,45,215,3115,42,45,186,186,186,45,45,45,257,42,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-28 17:22:00,0
10337,10338,10338,10338,4078,48,303,48,48,263,4078,40,48,239,239,238,48,48,48,303,40,27,27,3,3,1,3,3,2,2,2,2,0,2023-11-28 17:24:00,5
10326,10323,10323,10323,4078,47,302,47,47,262,4078,40,47,239,239,236,47,47,47,302,40,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 17:26:00,4
10107,10110,10110,10110,3993,48,294,48,48,257,3993,37,48,234,234,233,48,48,48,294,37,26,26,2,2,0,2,2,2,2,2,2,1,2023-11-28 17:28:00,0
10336,10336,10336,10336,4078,48,311,48,48,264,4078,47,48,238,238,236,48,48,48,311,47,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-28 17:30:00,0
10230,10230,10229,10229,4035,48,298,48,48,260,4035,38,48,239,239,236,48,48,48,298,38,26,26,3,3,1,3,3,3,2,2,2,2,2023-11-28 17:32:00,0
9732,9731,9731,9731,3839,46,279,46,46,249,3839,30,46,224,224,224,46,46,46,279,30,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 17:34:00,0
10333,10334,10334,10334,4081,48,303,48,48,263,4081,40,48,241,241,238,48,48,48,303,40,28,28,4,4,2,4,4,4,2,2,2,1,2023-11-28 17:36:00,0
10343,10344,10344,10344,4080,48,315,48,48,261,4080,54,48,239,239,236,48,48,48,315,54,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-28 17:38:00,0
10310,10309,10309,10309,4072,48,297,48,48,263,4072,34,48,239,239,238,48,48,48,297,34,27,27,3,3,1,3,3,3,2,2,2,0,2023-11-28 17:40:00,8
10293,10294,10292,10292,4058,48,302,48,48,264,4058,38,48,241,241,237,48,48,48,302,38,28,28,4,4,3,4,4,4,2,2,2,1,2023-11-28 17:42:00,0
10332,10336,10334,10334,4090,48,289,48,48,262,4090,27,48,240,240,238,48,48,48,289,27,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 17:44:00,0
10323,10323,10323,10323,4082,48,296,48,48,260,4082,36,48,237,237,236,48,48,48,296,36,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 17:46:00,0
10327,10327,10325,10325,4081,48,294,48,48,264,4081,30,48,239,239,238,48,48,48,294,30,28,28,4,4,0,4,4,3,2,2,2,1,2023-11-28 17:48:00,1
10155,10157,10157,10157,4000,46,301,46,46,262,4000,39,46,239,239,236,46,46,46,301,39,27,27,3,3,2,3,3,3,2,2,2,1,2023-11-28 17:50:00,0
10314,10315,10313,10313,4076,48,294,48,48,262,4076,32,48,240,240,237,48,48,48,294,32,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 17:52:00,0
10318,10317,10317,10317,4073,48,297,48,48,260,4073,37,48,240,240,237,48,48,48,297,37,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-28 17:54:00,4
10236,10237,10237,10237,4043,48,289,48,48,264,4043,25,48,238,238,237,48,48,48,289,25,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-28 17:56:00,10
10237,10238,10238,10238,4040,48,299,48,48,259,4040,40,48,238,238,234,48,48,48,299,40,27,27,3,3,4,3,3,2,2,2,2,0,2023-11-28 17:58:00,4
9127,9127,9127,9127,3563,48,287,48,48,247,3563,40,48,223,223,221,48,48,48,287,40,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 18:00:00,0
10308,10305,10307,10307,4060,48,310,48,48,262,4060,48,48,240,240,238,48,48,48,310,48,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 18:02:00,0
10312,10313,10313,10313,4075,48,286,48,48,264,4075,22,48,238,238,236,48,48,48,286,22,28,28,4,4,1,4,4,4,2,2,2,1,2023-11-28 18:04:00,0
10302,10299,10300,10300,4062,47,297,46,46,261,4062,36,46,240,240,238,46,46,47,297,36,27,27,3,3,0,3,3,3,2,2,2,2,2023-11-28 18:06:00,0
10278,10278,10278,10278,4067,47,286,48,48,260,4067,26,48,239,239,236,48,48,47,286,26,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 18:08:00,0
10321,10319,10319,10319,4074,48,302,48,48,264,4074,38,48,238,238,236,48,48,48,302,38,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-28 18:10:00,0
10340,10344,10344,10344,4076,48,309,48,48,262,4076,47,48,244,244,240,48,48,48,309,47,26,26,2,2,1,2,2,2,2,2,2,3,2023-11-28 18:12:00,0
8583,8581,8581,8581,3367,45,255,45,45,225,3367,30,45,200,200,200,45,45,45,255,30,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 18:14:00,0
10321,10323,10323,10323,4067,45,307,45,45,263,4067,44,45,241,241,239,45,45,45,307,44,27,27,3,3,1,3,3,2,2,2,2,1,2023-11-28 18:16:00,5
10330,10330,10330,10330,4087,48,297,48,48,264,4087,33,48,237,237,236,48,48,48,297,33,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-28 18:18:00,13
10094,10093,10093,10093,3987,47,295,47,47,256,3987,39,47,235,235,233,47,47,47,295,39,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 18:20:00,0
10316,10314,10314,10314,4073,48,298,48,48,262,4073,36,48,239,239,236,48,48,48,298,36,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-28 18:22:00,0
10332,10335,10335,10335,4082,48,309,48,48,264,4082,45,48,247,247,238,48,48,48,309,45,28,28,4,4,6,4,4,3,2,2,2,3,2023-11-28 18:24:00,8
10116,10116,10116,10116,3984,48,297,48,48,259,3984,38,48,236,236,234,48,48,48,297,38,27,27,3,3,1,3,3,3,2,2,2,1,2023-11-28 18:26:00,0
10315,10313,10313,10313,4079,48,289,48,48,260,4079,29,48,239,239,236,48,48,48,289,29,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 18:28:00,10
10327,10329,10329,10329,4071,48,313,48,48,262,4071,51,48,238,238,238,48,48,48,313,51,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 18:30:00,0
9897,9895,9895,9895,3890,48,305,48,48,261,3890,44,48,233,233,232,48,48,48,305,44,29,29,5,5,0,5,5,5,2,2,2,1,2023-11-28 18:32:00,0
10308,10310,10310,10310,4069,48,296,48,48,262,4069,34,48,240,240,238,48,48,48,296,34,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 18:34:00,12
9856,9856,9856,9856,3884,47,289,47,47,253,3884,36,47,230,230,229,47,47,47,289,36,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 18:36:00,0
10322,10322,10322,10322,4081,48,294,48,48,262,4081,32,48,242,242,238,48,48,48,294,32,26,26,2,2,3,2,2,2,2,2,2,1,2023-11-28 18:38:00,0
9997,9996,9996,9996,3943,44,304,44,44,256,3943,48,44,234,234,230,44,44,44,304,48,28,28,4,4,1,4,4,4,2,2,2,3,2023-11-28 18:40:00,0
10279,10280,10280,10280,4058,48,298,48,48,262,4058,36,48,239,239,237,48,48,48,298,36,27,27,3,3,0,3,3,2,2,2,2,2,2023-11-28 18:42:00,10
9178,9178,9178,9178,3622,43,270,43,43,236,3622,34,43,212,212,212,43,43,43,270,34,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 18:44:00,1
9801,9798,9798,9798,3857,46,290,46,46,253,3857,37,46,232,232,229,46,46,46,290,37,28,28,4,4,3,4,4,4,2,2,2,0,2023-11-28 18:46:00,0
9567,9569,9569,9569,3775,48,290,48,48,246,3775,44,48,222,222,219,48,48,48,290,44,26,26,2,2,3,2,2,2,2,2,2,0,2023-11-28 18:48:00,1
10103,10104,10104,10104,3993,48,293,48,48,254,3993,39,48,235,235,233,48,48,48,293,39,24,24,0,0,2,0,0,0,2,2,2,0,2023-11-28 18:50:00,0
9949,9949,9949,9949,3924,46,292,46,46,250,3924,42,46,231,231,231,46,46,46,292,42,24,24,0,0,0,0,0,0,2,2,2,0,2023-11-28 18:52:00,0
9707,9707,9707,9707,3828,48,287,48,48,252,3828,35,48,229,229,225,48,48,48,287,35,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-28 18:54:00,0
10015,10015,10015,10015,3945,44,309,44,44,254,3945,55,44,233,233,230,44,44,44,309,55,24,24,0,0,3,0,0,0,2,2,2,0,2023-11-28 18:56:00,0
9834,9834,9834,9834,3883,48,288,48,48,248,3883,40,48,227,227,226,48,48,48,288,40,24,24,0,0,1,0,0,0,2,2,2,0,2023-11-28 18:58:00,3
10103,10102,10102,10102,3984,48,295,48,48,257,3984,38,48,234,234,233,48,48,48,295,38,24,24,0,0,1,0,0,0,2,2,2,0,2023-11-28 19:00:00,4
10178,10175,10177,10177,4013,48,295,48,48,256,4013,39,48,240,240,238,48,48,48,295,39,24,24,0,0,2,0,0,0,2,2,2,0,2023-11-28 19:02:00,0
9962,9963,9963,9963,3929,47,289,47,47,255,3929,34,47,233,233,231,47,47,47,289,34,24,24,0,0,2,0,0,0,2,2,2,0,2023-11-28 19:04:00,0
10118,10119,10119,10119,3995,46,302,46,46,257,3995,45,46,233,233,232,46,46,46,302,45,24,24,0,0,0,0,0,0,2,2,2,1,2023-11-28 19:06:00,0
10141,10138,10138,10138,3998,48,304,48,48,262,3998,42,48,235,235,235,48,48,48,304,42,28,28,3,2,0,2,2,2,2,2,2,0,2023-11-28 19:08:00,3
10062,10063,10063,10063,3971,45,292,45,45,255,3971,37,45,233,233,231,45,45,45,292,37,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 19:10:00,0
9558,9560,9560,9560,3764,48,280,48,48,249,3764,31,48,225,225,223,48,48,48,280,31,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-28 19:12:00,4
9987,9986,9986,9986,3940,48,289,48,48,255,3940,34,48,233,233,232,48,48,48,289,34,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 19:14:00,0
10036,10036,10036,10036,3966,44,348,44,44,259,3966,89,44,236,236,231,44,44,44,348,38,28,28,4,4,4,3,3,2,2,2,2,1,2023-11-28 19:16:00,53
9762,9762,9762,9762,3848,48,296,48,48,254,3848,42,48,226,226,224,48,48,48,296,42,30,30,5,4,1,4,4,4,2,2,2,1,2023-11-28 19:18:00,3
9828,9829,9829,9829,3883,46,294,46,46,249,3883,45,46,230,230,226,46,46,46,294,45,26,26,2,2,4,2,2,2,2,2,2,0,2023-11-28 19:20:00,0
10248,10248,10248,10248,4044,46,308,46,46,260,4044,48,46,238,238,235,46,46,46,308,48,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 19:22:00,0
9776,9775,9775,9775,3853,48,287,48,48,253,3853,34,48,234,234,228,48,48,48,287,34,27,27,3,3,5,3,3,2,2,2,2,1,2023-11-28 19:24:00,1
10032,10033,10031,10031,3953,46,305,46,46,258,3953,47,46,237,237,230,46,46,46,305,47,28,28,4,4,4,4,4,4,2,2,2,3,2023-11-28 19:26:00,0
10221,10222,10222,10222,4031,48,298,48,48,260,4031,38,48,239,239,237,48,48,48,298,38,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 19:28:00,0
9272,9273,9273,9273,3651,42,281,42,42,241,3651,40,42,217,217,215,42,42,42,281,40,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 19:30:00,0
10016,10018,10016,10016,3950,46,294,46,46,258,3950,36,46,234,234,233,46,46,46,294,36,29,29,5,5,1,5,5,5,2,2,2,0,2023-11-28 19:32:00,2
10034,10036,10034,10034,3963,48,300,48,48,256,3963,44,48,230,230,230,48,48,48,300,44,26,26,2,2,0,2,2,2,2,2,2,0,2023-11-28 19:34:00,6
10176,10180,10176,10176,4014,48,297,48,48,259,4014,38,48,238,238,235,48,48,48,297,38,26,26,2,2,2,2,2,2,2,2,2,1,2023-11-28 19:36:00,1
10230,10230,10230,10230,4037,48,302,48,48,260,4037,42,48,238,238,237,48,48,48,302,42,28,28,4,4,0,4,4,4,2,2,2,1,2023-11-28 19:38:00,0
9875,9874,9874,9874,3888,46,290,46,46,254,3888,36,46,231,231,227,46,46,46,290,36,26,26,2,2,3,2,2,2,2,2,2,1,2023-11-28 19:40:00,6
10007,10008,10008,10008,3955,46,292,46,46,257,3955,35,46,233,233,233,46,46,46,292,35,28,28,4,3,0,3,3,2,2,2,2,0,2023-11-28 19:42:00,2
9901,9900,9900,9900,3893,46,302,46,46,256,3893,46,46,232,232,230,46,46,46,302,46,26,26,2,2,1,2,2,2,2,2,2,1,2023-11-28 19:44:00,0
10217,10216,10215,10215,4031,48,298,48,48,262,4031,36,48,237,237,235,48,48,48,298,36,28,28,4,4,2,4,4,4,2,2,2,0,2023-11-28 19:46:00,2
9892,9893,9893,9893,3908,44,284,44,44,253,3908,31,44,229,229,227,44,44,44,284,31,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 19:48:00,0
10348,10349,10349,10349,4080,48,319,48,48,263,4080,56,48,241,241,238,48,48,48,319,56,27,27,3,3,3,3,3,2,2,2,2,0,2023-11-28 19:50:00,1
9480,9480,9480,9480,3739,47,292,47,47,246,3739,46,47,220,220,219,47,47,47,292,46,28,28,4,4,1,4,4,4,2,2,2,0,2023-11-28 19:52:00,0
9957,9957,9957,9957,3924,46,291,46,46,255,3924,36,46,231,231,229,46,46,46,291,36,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 19:54:00,0
10097,10096,10096,10096,3978,48,299,48,48,258,3978,41,48,238,238,235,48,48,48,299,41,26,26,2,2,1,2,2,2,2,2,2,2,2023-11-28 19:56:00,0
8883,8884,8884,8884,3495,44,273,44,44,233,3495,40,44,211,211,208,44,44,44,273,40,29,29,5,5,1,5,5,5,2,2,2,2,2023-11-28 19:58:00,0
10001,10002,10002,10002,3943,46,292,46,46,254,3943,38,46,232,232,231,46,46,46,292,38,26,26,2,2,1,2,2,2,2,2,2,0,2023-11-28 20:00:00,0
10140,10139,10140,10140,3988,45,313,45,45,261,3988,52,45,237,237,234,45,45,45,313,52,28,28,3,2,3,2,2,2,2,2,2,0,2023-11-28 20:02:00,3
9703,9701,9701,9701,3822,47,289,47,47,248,3822,41,47,226,226,224,47,47,47,289,41,26,26,2,2,2,2,2,2,2,2,2,0,2023-11-28 20:04:00,0
9410,9413,9412,9412,3709,46,289,46,46,245,3709,44,46,217,217,217,46,46,46,289,44,28,28,4,4,0,4,4,4,2,2,2,0,2023-11-28 20:06:00,9
10266,10263,10263,10263,4053,48,301,48,48,262,4053,39,48,240,240,237,48,48,48,301,39,27,27,3,3,2,3,3,2,2,2,2,1,2023-11-28 20:08:00,2
